RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
15162,4,2017-06-02T00:00:00.000Z,BANBURY ST ,46958,Unsexed - 1 Year         ,2017,2200
15163,4,2020-08-07T00:00:00.000Z,RIVERSIDE AVE ,46959,Unsexed - 1 Year         ,2017,200
15164,4,2019-05-18T00:00:00.000Z,OXFORD RD ,46960,Unsexed - 1 Year         ,2017,1600
15165,4,2022-09-04T00:00:00.000Z,YORKTOWN DR ,46961,Unsexed - 1 Year         ,2017,1800
15166,4,2020-03-28T00:00:00.000Z,KERRY LN ,46962,Unsexed - 1 Year         ,2017,2500
15167,4,2020-03-28T00:00:00.000Z,KERRY LN ,46963,Unsexed - 1 Year         ,2017,2500
15168,4,2020-05-31T00:00:00.000Z,CITY WALK WAY ,46964,Unsexed - 1 Year         ,2017,4000
15169,4,2017-08-21T00:00:00.000Z,CARLTON AVE ,46965,Unsexed - 1 Year         ,2017,1000
15170,4,2018-05-06T00:00:00.000Z,BANBURY ST ,46966,Unsexed - 1 Year         ,2017,2200
15171,4,2018-07-13T00:00:00.000Z,BANBURY ST ,46967,Unsexed - 1 Year         ,2017,2200
15172,4,2017-08-19T00:00:00.000Z,KING ST ,46968,Unsexed - 1 Year         ,2017,900
15173,4,2018-07-27T00:00:00.000Z,KING ST ,46969,Unsexed - 1 Year         ,2017,900
15174,4,2020-04-23T00:00:00.000Z,VILLAGE RD ,46970,Unsexed - 1 Year         ,2017,800
15175,4,2017-02-20T00:00:00.000Z,VILLAGE RD ,46971,Unsexed - 1 Year         ,2017,800
15176,4,2018-09-09T00:00:00.000Z,NORTH AVE ,46972,Unsexed - 1 Year         ,2017,600
15177,4,2016-07-21T00:00:00.000Z,NORTH AVE ,46973,Unsexed - 1 Year         ,2017,600
15178,4,2019-01-13T00:00:00.000Z,ST CLAIR AVE ,46974,Unsexed - 1 Year         ,2017,1000
15179,4,2020-01-04T00:00:00.000Z,HILLWOOD PL ,46975,Unsexed - 1 Year         ,2017,2500
15180,4,2020-12-15T00:00:00.000Z,JEFFERSON PARK CIR ,46976,Unsexed - 1 Year         ,2017,2600
15181,4,2020-09-13T00:00:00.000Z,EDGE HILL RD ,46977,Unsexed - 1 Year         ,2017,1200
15182,4,2020-07-01T00:00:00.000Z,HARRIS RD ,46978,Unsexed - 1 Year         ,2017,600
15183,4,2021-03-03T00:00:00.000Z,CHERRY AVE ,46979,Unsexed - 1 Year         ,2017,1100
15184,10,2021-03-03T00:00:00.000Z,CHERRY AVE ,46980,Sexed - 1 Year           ,2017,1100
15185,10,2021-04-25T00:00:00.000Z,12TH ST NE ,46982,Sexed - 1 Year           ,2017,200
15186,10,2021-05-06T00:00:00.000Z,CAMBRIDGE CIR ,46983,Sexed - 1 Year           ,2017,1600
15187,10,2021-05-24T00:00:00.000Z,CAMBRIDGE CIR ,46984,Sexed - 1 Year           ,2017,1600
15188,10,2018-01-19T00:00:00.000Z,ROUGEMONT AVE ,46985,Sexed - 1 Year           ,2017,500
15189,4,2017-11-21T00:00:00.000Z,ST CHARLES CT ,46986,Unsexed - 1 Year         ,2017,1100
15190,4,2017-12-09T00:00:00.000Z,STRIBLING AVE ,46987,Unsexed - 1 Year         ,2017,100
15191,10,2019-08-12T00:00:00.000Z,ST CHARLES AVE ,46988,Sexed - 1 Year           ,2017,900
15192,4,2019-10-21T00:00:00.000Z,ELLIOTT AVE ,46989,Unsexed - 1 Year         ,2017,1100
15193,4,2017-03-19T00:00:00.000Z,HAZEL ST ,46992,Unsexed - 1 Year         ,2017,1200
15194,4,2022-12-08T00:00:00.000Z,JEFFERSON PARK AVE ,46993,Unsexed - 1 Year         ,2017,2400
15195,10,2017-11-28T00:00:00.000Z,HARDWOOD AVE ,46994,Sexed - 1 Year           ,2017,1600
15196,4,2017-03-15T00:00:00.000Z,SHERIDAN AVE ,46995,Unsexed - 1 Year         ,2017,1000
15197,4,2020-04-01T00:00:00.000Z,SHERIDAN AVE ,46996,Unsexed - 1 Year         ,2017,1000
15198,4,2021-10-27T00:00:00.000Z,SHERIDAN AVE ,46997,Unsexed - 1 Year         ,2017,1000
15199,4,2019-04-28T00:00:00.000Z,SHERIDAN AVE ,46998,Unsexed - 1 Year         ,2017,1000
15200,4,2019-12-22T00:00:00.000Z,SHERIDAN AVE ,46999,Unsexed - 1 Year         ,2017,1000
15201,4,2016-12-19T00:00:00.000Z,E MARKET ST ,47101,Unsexed - 1 Year         ,2017,1500
15202,4,2019-06-21T00:00:00.000Z,BURNET ST ,47102,Unsexed - 1 Year         ,2017,100
15203,4,2021-08-29T00:00:00.000Z,HIGHLAND AVE ,47103,Unsexed - 1 Year         ,2017,700
15204,4,2021-12-16T00:00:00.000Z,DICE ST ,47104,Unsexed - 1 Year         ,2017,200
15205,4,2021-06-25T00:00:00.000Z,ALTAVISTA AVE ,47105,Unsexed - 1 Year         ,2017,800
15206,4,2018-06-10T00:00:00.000Z,ALTAVISTA AVE ,47106,Unsexed - 1 Year         ,2017,800
15207,4,2020-08-06T00:00:00.000Z,BANBURY ST ,47107,Unsexed - 1 Year         ,2017,2300
15208,4,2018-05-26T00:00:00.000Z,RUTLEDGE AVE ,47108,Unsexed - 1 Year         ,2017,1400
15209,4,2022-01-25T00:00:00.000Z,MONTICELLO RD ,47109,Unsexed - 1 Year         ,2017,300
15210,4,2018-05-15T00:00:00.000Z,WALKER SQ ,47110,Unsexed - 1 Year         ,2017,700
15211,4,2022-10-16T00:00:00.000Z,OAKLEAF LN ,47111,Unsexed - 1 Year         ,2017,1600
15212,4,2018-07-28T00:00:00.000Z,MOSELEY DR ,47112,Unsexed - 1 Year         ,2017,400
15213,4,2019-03-11T00:00:00.000Z,MARTIN ST ,47113,Unsexed - 1 Year         ,2017,1000
15214,4,2018-11-30T00:00:00.000Z,BOLLINGWOOD RD ,47114,Unsexed - 1 Year         ,2017,100
15215,4,2020-07-04T00:00:00.000Z,BOLLINGWOOD RD ,47115,Unsexed - 1 Year         ,2017,100
15216,12,2022-06-19T00:00:00.000Z,KERRY LN ,47116,Unsexed - 3 Year         ,2019,100
15217,4,2018-10-15T00:00:00.000Z,ST CLAIR AVE ,47117,Unsexed - 1 Year         ,2017,900
15218,4,2017-04-10T00:00:00.000Z,ST CLAIR AVE ,47118,Unsexed - 1 Year         ,2017,900
15219,4,2021-06-02T00:00:00.000Z,ST CLAIR AVE ,47119,Unsexed - 1 Year         ,2017,900
15220,4,2017-06-15T00:00:00.000Z,ST JAMES CIR ,47120,Unsexed - 1 Year         ,2017,800
15221,4,2020-06-27T00:00:00.000Z,10TH ST NW ,47121,Unsexed - 1 Year         ,2017,300
15222,4,2020-04-10T00:00:00.000Z,ST CHARLES AVE ,47122,Unsexed - 1 Year         ,2017,900
15223,4,2020-04-10T00:00:00.000Z,ST CHARLES AVE ,47123,Unsexed - 1 Year         ,2017,900
15224,4,2020-08-11T00:00:00.000Z,ST CHARLES AVE ,47124,Unsexed - 1 Year         ,2017,900
15225,4,2020-07-26T00:00:00.000Z,PARKWAY ST ,47125,Unsexed - 1 Year         ,2017,300
15226,4,2017-08-23T00:00:00.000Z,E MARKET ST ,47126,Unsexed - 1 Year         ,2017,1500
15227,4,2018-10-06T00:00:00.000Z,MICHIE DR ,47127,Unsexed - 1 Year         ,2017,2100
15228,4,2021-10-10T00:00:00.000Z,MICHIE DR ,47128,Unsexed - 1 Year         ,2017,2100
15229,4,2019-03-09T00:00:00.000Z,MICHIE DR ,47129,Unsexed - 1 Year         ,2017,2100
15230,4,2019-12-16T00:00:00.000Z,BROAD AVE ,47130,Unsexed - 1 Year         ,2017,1500
15231,4,2018-05-21T00:00:00.000Z,PORTER AVE ,47131,Unsexed - 1 Year         ,2017,100
15232,4,2021-06-18T00:00:00.000Z,PORTER AVE ,47132,Unsexed - 1 Year         ,2017,100
15233,4,2019-05-24T00:00:00.000Z,DRUID AVE ,47133,Unsexed - 1 Year         ,2017,1000
15234,4,2018-07-15T00:00:00.000Z,LITTLE HIGH ST ,47134,Unsexed - 1 Year         ,2017,1100
15235,4,2021-01-13T00:00:00.000Z,COLEMAN ST ,47135,Unsexed - 1 Year         ,2017,1000
15236,4,2019-06-12T00:00:00.000Z,COLEMAN ST ,47136,Unsexed - 1 Year         ,2017,1000
15237,4,2021-08-15T00:00:00.000Z,COLEMAN ST ,47137,Unsexed - 1 Year         ,2017,1000
15238,4,2022-03-13T00:00:00.000Z,WINSTON RD ,47138,Unsexed - 1 Year         ,2017,1800
15239,4,2020-04-25T00:00:00.000Z,COTTAGE LN ,47139,Unsexed - 1 Year         ,2017,900
15240,4,2017-12-19T00:00:00.000Z,BROAD AVE ,47140,Unsexed - 1 Year         ,2017,1500
15241,4,2020-02-03T00:00:00.000Z,MONTE VISTA AVE ,47142,Unsexed - 1 Year         ,2017,200
15242,4,2020-02-03T00:00:00.000Z,MONTE VISTA AVE ,47142,Unsexed - 1 Year         ,2017,200
15243,4,2017-08-04T00:00:00.000Z,LEXINGTON AVE ,47144,Unsexed - 1 Year         ,2017,700
15244,4,2018-06-17T00:00:00.000Z,SONOMA ST ,47145,Unsexed - 1 Year         ,2017,700
15245,4,2021-03-08T00:00:00.000Z,FAIRWAY AVE ,47146,Unsexed - 1 Year         ,2017,300
15246,4,2022-08-19T00:00:00.000Z,GLENN CT ,47147,Unsexed - 1 Year         ,2017,2300
15247,4,2022-08-19T00:00:00.000Z,GLENN CT ,47148,Unsexed - 1 Year         ,2017,2300
15248,4,2019-02-18T00:00:00.000Z,WEST ST ,47149,Unsexed - 1 Year         ,2017,700
15249,4,2019-02-18T00:00:00.000Z,WEST ST ,47150,Unsexed - 1 Year         ,2017,700
15250,4,2017-06-10T00:00:00.000Z,WESTVIEW RD ,47151,Unsexed - 1 Year         ,2017,1800
15251,4,2020-06-23T00:00:00.000Z,WESTVIEW RD ,47152,Unsexed - 1 Year         ,2017,1800
15252,4,2020-02-22T00:00:00.000Z,OXFORD RD ,47153,Unsexed - 1 Year         ,2017,1600
15253,10,2019-10-10T00:00:00.000Z,GREENLEAF LN ,47154,Sexed - 1 Year           ,2017,1600
15254,4,2019-07-20T00:00:00.000Z,WESTWOOD RD ,47155,Unsexed - 1 Year         ,2017,1400
15255,4,2021-07-11T00:00:00.000Z,NORTH BERKSHIRE RD ,47156,Unsexed - 1 Year         ,2017,2400
15256,4,2022-07-09T00:00:00.000Z,THOMSON RD ,47156,Unsexed - 1 Year         ,2017,1900
15257,4,2020-07-04T00:00:00.000Z,THOMSON RD ,47157,Unsexed - 1 Year         ,2017,1900
15258,4,2020-11-13T00:00:00.000Z,MONTICELLO AVE ,47158,Unsexed - 1 Year         ,2017,600
15259,4,2022-09-27T00:00:00.000Z,LANKFORD AVE ,47159,Unsexed - 1 Year         ,2017,200
15260,4,2018-07-20T00:00:00.000Z,LOCUST AVE ,47160,Unsexed - 1 Year         ,2017,400
15261,4,2021-01-29T00:00:00.000Z,PARK ST ,47161,Unsexed - 1 Year         ,2017,600
15262,4,2021-12-14T00:00:00.000Z,PARK ST ,47162,Unsexed - 1 Year         ,2017,600
15263,4,2017-12-22T00:00:00.000Z,PARK ST ,47163,Unsexed - 1 Year         ,2017,600
15264,4,2021-01-29T00:00:00.000Z,PARK ST ,47164,Unsexed - 1 Year         ,2017,600
15265,4,2020-06-08T00:00:00.000Z,LOCUST AVE ,47165,Unsexed - 1 Year         ,2017,900
15266,4,2020-08-20T00:00:00.000Z,LAUREL CIR ,47166,Unsexed - 1 Year         ,2017,100
15267,4,2018-11-10T00:00:00.000Z,BROOKWOOD DR ,47167,Unsexed - 1 Year         ,2017,100
15268,4,2018-11-10T00:00:00.000Z,BROOKWOOD DR ,47167,Unsexed - 1 Year         ,2017,100
15269,4,2018-04-25T00:00:00.000Z,MCINTIRE RD ,47168,Unsexed - 1 Year         ,2017,600
15270,4,2018-09-28T00:00:00.000Z,COTTONWOOD RD ,47169,Unsexed - 1 Year         ,2017,1000
15271,4,2020-11-07T00:00:00.000Z,ROSE HILL DR ,47170,Unsexed - 1 Year         ,2017,800
15272,4,2019-12-19T00:00:00.000Z,CUTLER LN ,47171,Unsexed - 1 Year         ,2017,1200
15273,4,2019-06-14T00:00:00.000Z,4TH ST SE ,47171,Unsexed - 1 Year         ,2017,300
15274,4,2019-12-05T00:00:00.000Z,HUNTLEY AVE ,47172,Unsexed - 1 Year         ,2017,200
15275,4,2017-10-11T00:00:00.000Z,CITY WALK WAY ,47173,Unsexed - 1 Year         ,2017,4000
15276,4,2017-01-12T00:00:00.000Z,CITY WALK WAY ,47174,Unsexed - 1 Year         ,2017,4600
15277,4,2020-05-12T00:00:00.000Z,OXFORD PL ,47175,Unsexed - 1 Year         ,2017,1300
15278,4,2020-09-07T00:00:00.000Z,CHESAPEAKE ST ,47176,Unsexed - 1 Year         ,2017,1300
15279,4,2022-09-13T00:00:00.000Z,10TH ST NW ,47177,Unsexed - 1 Year         ,2017,300
15280,4,2021-05-25T00:00:00.000Z,10TH ST NW ,47178,Unsexed - 1 Year         ,2017,300
15281,4,2020-05-02T00:00:00.000Z,ROSSER LN ,47179,Unsexed - 1 Year         ,2017,900
15282,4,2020-05-02T00:00:00.000Z,ROSSER LN ,47180,Unsexed - 1 Year         ,2017,900
15283,4,2018-08-13T00:00:00.000Z,BRANDYWINE DR ,47181,Unsexed - 1 Year         ,2017,2200
15284,4,2019-09-03T00:00:00.000Z,NORTH AVE ,47182,Unsexed - 1 Year         ,2017,600
15285,4,2019-10-13T00:00:00.000Z,ROYS PL ,47183,Unsexed - 1 Year         ,2017,100
15286,4,2020-05-05T00:00:00.000Z,MONTICELLO AVE ,47184,Unsexed - 1 Year         ,2017,1000
15287,4,2019-05-02T00:00:00.000Z,LOCUST LN ,47185,Unsexed - 1 Year         ,2017,1000
15288,4,2023-01-10T00:00:00.000Z,MASON LN ,47185,Unsexed - 1 Year         ,2015,1600
15289,4,2020-04-04T00:00:00.000Z,1ST ST S ,47186,Unsexed - 1 Year         ,2017,100
15290,4,2018-01-07T00:00:00.000Z,BROOK RD ,47187,Unsexed - 1 Year         ,2017,2400
15291,4,2018-05-02T00:00:00.000Z,HARRIS RD ,47188,Unsexed - 1 Year         ,2017,800
15292,4,2018-05-02T00:00:00.000Z,HARRIS RD ,47189,Unsexed - 1 Year         ,2017,800
15293,4,2018-09-10T00:00:00.000Z,SHAMROCK RD ,47190,Unsexed - 1 Year         ,2017,600
15294,4,2019-12-20T00:00:00.000Z,LAUREL CIR ,47191,Unsexed - 1 Year         ,2017,100
15295,4,2018-07-08T00:00:00.000Z,WATERBURY CT ,47192,Unsexed - 1 Year         ,2017,100
15296,4,2020-08-09T00:00:00.000Z,GROVE RD ,47193,Unsexed - 1 Year         ,2017,1600
15297,4,2018-09-28T00:00:00.000Z,HAZEL ST ,47194,Unsexed - 1 Year         ,2017,1200
15298,4,2019-07-16T00:00:00.000Z,VILLAGE CT ,47195,Unsexed - 1 Year         ,2017,100
15299,4,2019-05-02T00:00:00.000Z,VILLAGE CT ,47196,Unsexed - 1 Year         ,2017,100
15300,4,2021-06-05T00:00:00.000Z,MOSELEY DR ,47197,Unsexed - 1 Year         ,2017,400
15301,4,2019-11-19T00:00:00.000Z,ELIZABETH AVE ,47198,Unsexed - 1 Year         ,2017,700
15302,4,2018-06-02T00:00:00.000Z,KING ST ,47199,Unsexed - 1 Year         ,2017,800
15303,10,2020-03-16T00:00:00.000Z,CARLTON AVE ,47200,Sexed - 1 Year           ,2017,1500
15304,4,2022-12-26T00:00:00.000Z,MALCOLM CRES ,47301,Unsexed - 1 Year         ,2017,600
15305,4,2018-02-19T00:00:00.000Z,ELIZABETH AVE ,47302,Unsexed - 1 Year         ,2017,600
15306,4,2020-10-03T00:00:00.000Z,CHESAPEAKE ST ,47401,Unsexed - 1 Year         ,2017,1500
15307,10,2019-02-21T00:00:00.000Z,SHERIDAN AVE ,47402,Sexed - 1 Year           ,2017,1000
15308,4,2017-04-04T00:00:00.000Z,ROCK CREEK RD ,47403,Unsexed - 1 Year         ,2017,900
15309,4,2022-12-17T00:00:00.000Z,GRAVES ST ,47404,Unsexed - 1 Year         ,2017,700
15310,4,2019-10-05T00:00:00.000Z,ARLINGTON BLVD ,47405,Unsexed - 1 Year         ,2017,2100
15311,4,2017-05-28T00:00:00.000Z,KENT RD ,47406,Unsexed - 1 Year         ,2017,300
15312,4,2022-07-25T00:00:00.000Z,FONTAINE AVE ,47407,Unsexed - 1 Year         ,2017,2300
15313,4,2020-02-17T00:00:00.000Z,EARLY ST ,47408,Unsexed - 1 Year         ,2017,1400
15314,4,2020-02-17T00:00:00.000Z,EARLY ST ,47409,Unsexed - 1 Year         ,2017,1400
15315,4,2018-10-20T00:00:00.000Z,BROAD AVE ,4741,Unsexed - 1 Year         ,2017,1500
15316,4,2020-03-22T00:00:00.000Z,ERIC PL ,47410,Unsexed - 1 Year         ,2017,100
15317,4,2019-09-15T00:00:00.000Z,ERIC PL ,47411,Unsexed - 1 Year         ,2017,100
15318,4,2019-07-19T00:00:00.000Z,CONCORD DR ,47412,Unsexed - 1 Year         ,2017,1600
15319,4,2020-07-03T00:00:00.000Z,11TH ST NW ,47413,Unsexed - 1 Year         ,2017,300
15320,4,2021-10-05T00:00:00.000Z,CAMELLIA DR ,47414,Unsexed - 1 Year         ,2017,100
15321,4,2020-10-27T00:00:00.000Z,10 1/2 ST NW ,47415,Unsexed - 1 Year         ,2017,300
15322,4,2021-03-02T00:00:00.000Z,OXFORD RD ,47416,Unsexed - 1 Year         ,2017,1600
15323,4,2021-10-07T00:00:00.000Z,LOCUST AVE ,47417,Unsexed - 1 Year         ,2017,1100
15324,4,2020-07-06T00:00:00.000Z,RUGBY RD ,47418,Unsexed - 1 Year         ,2017,1400
15325,4,2022-08-01T00:00:00.000Z,E MARKET ST ,47419,Unsexed - 1 Year         ,2017,400
15326,4,2020-08-15T00:00:00.000Z,BEECHWOOD DR ,47420,Unsexed - 1 Year         ,2017,600
15327,4,2017-06-17T00:00:00.000Z,STRIBLING AVE ,47421,Unsexed - 1 Year         ,2017,100
15328,4,2019-10-03T00:00:00.000Z,BURNET ST ,47422,Unsexed - 1 Year         ,2017,100
15329,4,2020-11-16T00:00:00.000Z,SHAMROCK RD ,47423,Unsexed - 1 Year         ,2017,700
15330,4,2018-05-14T00:00:00.000Z,SHAMROCK RD ,47424,Unsexed - 1 Year         ,2017,700
15331,12,2019-07-26T00:00:00.000Z,HILLTOP RD ,47425,Unsexed - 3 Year         ,2019,1200
15332,4,2019-04-06T00:00:00.000Z,ALTAVISTA AVE ,47426,Unsexed - 1 Year         ,2017,600
15333,4,2019-04-06T00:00:00.000Z,ALTAVISTA AVE ,47427,Unsexed - 1 Year         ,2017,600
15334,4,2019-02-28T00:00:00.000Z,E MARKET ST ,47428,Unsexed - 1 Year         ,2017,1800
15335,4,2020-06-26T00:00:00.000Z,POPLAR ST ,47429,Unsexed - 1 Year         ,2017,1200
15336,4,2021-09-17T00:00:00.000Z,PALATINE AVE ,47430,Unsexed - 1 Year         ,2017,7100
15337,10,2017-10-24T00:00:00.000Z,6TH ST SE ,47432,Sexed - 1 Year           ,2017,1600
15338,10,2020-09-11T00:00:00.000Z,6TH ST SE ,47433,Sexed - 1 Year           ,2017,1600
15339,10,2019-12-12T00:00:00.000Z,ELLIOTT AVE ,47434,Sexed - 1 Year           ,2017,400
15340,10,2019-06-11T00:00:00.000Z,MONTICELLO AVE ,47435,Sexed - 1 Year           ,2017,900
15341,4,2020-11-08T00:00:00.000Z,BELMONT AVE ,47436,Unsexed - 1 Year         ,2017,700
15342,4,2019-09-19T00:00:00.000Z,NORTHWOOD AVE ,47437,Unsexed - 1 Year         ,2017,600
15343,10,2017-10-31T00:00:00.000Z,LYONS CT ,47438,Sexed - 1 Year           ,2017,600
15344,4,2020-01-30T00:00:00.000Z,CITY WALK WAY ,47439,Unsexed - 1 Year         ,2017,1000
15345,10,2018-01-30T00:00:00.000Z,VIRGINIA AVE ,47440,Sexed - 1 Year           ,2017,1500
15346,4,2017-02-14T00:00:00.000Z,ST CLAIR AVE ,47441,Unsexed - 1 Year         ,2017,800
15347,4,2020-03-02T00:00:00.000Z,WEST ST ,47442,Unsexed - 1 Year         ,2017,800
15348,4,2020-04-20T00:00:00.000Z,UNKNOWN ,47443,Unsexed - 1 Year         ,2017,0
15349,4,2019-04-08T00:00:00.000Z,UNASSIGNED ,47444,Unsexed - 1 Year         ,2017,0
15350,4,2017-08-15T00:00:00.000Z,FARISH ST ,47445,Unsexed - 1 Year         ,2017,700
15351,4,2017-07-24T00:00:00.000Z,SHERIDAN AVE ,47446,Unsexed - 1 Year         ,2017,1000
15352,10,2022-01-29T00:00:00.000Z,FOREST HILLS AVE ,47447,Sexed - 1 Year           ,2017,1000
15353,4,2020-11-28T00:00:00.000Z,HARTMANS MILL RD ,47448,Unsexed - 1 Year         ,2017,100
15354,10,2018-05-19T00:00:00.000Z,RIVERVIEW AVE ,47449,Sexed - 1 Year           ,2017,200
15355,10,2018-05-19T00:00:00.000Z,RIVERVIEW AVE ,47450,Sexed - 1 Year           ,2017,200
15356,4,2020-08-03T00:00:00.000Z,YORKTOWN DR ,47451,Unsexed - 1 Year         ,2017,1700
15357,4,2017-03-24T00:00:00.000Z,MONTROSE AVE ,47453,Unsexed - 1 Year         ,2017,800
15358,4,2020-03-06T00:00:00.000Z,LONGWOOD DR ,47455,Unsexed - 1 Year         ,2017,100
15359,4,2016-10-29T00:00:00.000Z,HUNTLEY AVE ,47457,Unsexed - 1 Year         ,2017,200
15360,10,2021-08-07T00:00:00.000Z,HERNDON RD ,47457,Sexed - 1 Year           ,2017,1100
15361,10,2019-09-03T00:00:00.000Z,OLD FARM RD ,47458,Sexed - 1 Year           ,2017,0
15362,10,2021-01-21T00:00:00.000Z,EARLY ST ,47459,Sexed - 1 Year           ,2017,1500
15363,10,2018-03-15T00:00:00.000Z,UNKNOWN ,47460,Sexed - 1 Year           ,2017,0
15364,10,2017-12-30T00:00:00.000Z,CITY WALK WAY ,47461,Sexed - 1 Year           ,2017,4000
15365,4,2017-01-30T00:00:00.000Z,UNKNOWN ,47462,Unsexed - 1 Year         ,2017,1600
15366,10,2018-03-15T00:00:00.000Z,UNKNOWN ,47462,Sexed - 1 Year           ,2017,0
15367,4,2017-12-09T00:00:00.000Z,ARLINGTON BLVD ,47463,Unsexed - 1 Year         ,2017,2100
15368,4,2021-03-14T00:00:00.000Z,FOXBROOK LN ,47464,Unsexed - 1 Year         ,2017,1400
15369,4,2021-01-30T00:00:00.000Z,HAZEL ST ,47465,Unsexed - 1 Year         ,2017,1200
15370,4,2019-08-30T00:00:00.000Z,ALTAMONT CIR ,47467,Unsexed - 1 Year         ,2017,100
15371,4,2021-02-16T00:00:00.000Z,KING MOUNTAIN RD ,47468,Unsexed - 1 Year         ,2017,1700
15372,4,2018-04-24T00:00:00.000Z,CHERRY AVE ,47469,Unsexed - 1 Year         ,2017,1200
15373,4,2018-04-10T00:00:00.000Z,CHERRY AVE ,47470,Unsexed - 1 Year         ,2017,1200
15374,4,2017-12-08T00:00:00.000Z,LOCUST AVE ,47471,Unsexed - 1 Year         ,2017,1100
15375,4,2021-04-11T00:00:00.000Z,WINSTON RD ,47472,Unsexed - 1 Year         ,2017,1800
15376,4,2022-07-09T00:00:00.000Z,WINSTON RD ,47473,Unsexed - 1 Year         ,2017,1800
15377,4,2021-04-24T00:00:00.000Z,RUGBY RD ,47474,Unsexed - 1 Year         ,2017,700
15378,4,2022-11-09T00:00:00.000Z,COTTONWOOD RD ,47475,Unsexed - 1 Year         ,2017,1000
15379,4,2019-12-17T00:00:00.000Z,COTTONWOOD RD ,47476,Unsexed - 1 Year         ,2017,1000
15380,4,2021-05-25T00:00:00.000Z,RIVER CT ,47477,Unsexed - 1 Year         ,2017,1100
15381,4,2019-04-23T00:00:00.000Z,ELLIOTT AVE ,47478,Unsexed - 1 Year         ,2017,900
15382,10,2018-03-23T00:00:00.000Z,LONGWOOD DR ,47479,Sexed - 1 Year           ,2017,100
15383,4,2018-08-31T00:00:00.000Z,TRAILRIDGE RD ,47480,Unsexed - 1 Year         ,2017,1500
15384,10,2021-08-28T00:00:00.000Z,WESTWOOD CIR ,47481,Sexed - 1 Year           ,2017,100
15385,10,2020-08-27T00:00:00.000Z,SPRUCE ST ,47482,Sexed - 1 Year           ,2017,300
15386,4,2018-08-22T00:00:00.000Z,WASHINGTON AVE ,47483,Unsexed - 1 Year         ,2017,100
15387,4,2018-04-10T00:00:00.000Z,WALKER SQ ,47484,Unsexed - 1 Year         ,2017,700
15388,4,2018-10-18T00:00:00.000Z,4TH ST SE ,47485,Unsexed - 1 Year         ,2017,300
15389,4,2021-07-03T00:00:00.000Z,PRESTON AVE ,47486,Unsexed - 1 Year         ,2017,1100
15390,4,2019-06-20T00:00:00.000Z,PRESTON AVE ,47487,Unsexed - 1 Year         ,2017,1100
15391,10,2018-10-01T00:00:00.000Z,GARRETT ST ,47488,Sexed - 1 Year           ,2017,400
15392,4,2018-04-02T00:00:00.000Z,ELLIOTT AVE ,47489,Unsexed - 1 Year         ,2017,500
15393,4,2020-04-02T00:00:00.000Z,ELLIOTT AVE ,47490,Unsexed - 1 Year         ,2017,500
15394,4,2020-04-02T00:00:00.000Z,ELLIOTT AVE ,47491,Unsexed - 1 Year         ,2017,500
15395,4,2020-09-06T00:00:00.000Z,NORTH AVE ,47546,Unsexed - 1 Year         ,2017,600
15396,4,2019-02-01T00:00:00.000Z,GROVE AVE ,47901,Unsexed - 1 Year         ,2017,600
15397,4,2016-09-01T00:00:00.000Z,HUNTLEY AVE ,47902,Unsexed - 1 Year         ,2017,200
15398,4,2019-11-25T00:00:00.000Z,HUNTLEY AVE ,47903,Unsexed - 1 Year         ,2017,200
15399,4,2022-11-29T00:00:00.000Z,CRESTMONT AVE ,47904,Unsexed - 1 Year         ,2017,2300
15400,4,2020-05-11T00:00:00.000Z,JEFFERSON PARK AVE ,47905,Unsexed - 1 Year         ,2017,2400
15401,4,2021-10-28T00:00:00.000Z,KEITH VALLEY RD ,47906,Unsexed - 1 Year         ,2017,1600
15402,4,2022-09-24T00:00:00.000Z,ST CLAIR AVE ,47907,Unsexed - 1 Year         ,2017,1100
15403,4,2018-06-01T00:00:00.000Z,BRANDYWINE DR ,47908,Unsexed - 1 Year         ,2017,2200
15404,4,2020-07-07T00:00:00.000Z,SHERIDAN AVE ,47909,Unsexed - 1 Year         ,2017,1000
15405,4,2016-04-01T00:00:00.000Z,5TH ST SW ,47910,Unsexed - 1 Year         ,2017,300
15406,4,2023-03-06T00:00:00.000Z,RIVER VISTA AVE ,47911,Unsexed - 1 Year         ,2017,1200
15407,4,2020-02-25T00:00:00.000Z,YORKTOWN DR ,47912,Unsexed - 1 Year         ,2017,1800
15408,4,2019-06-23T00:00:00.000Z,10TH ST NW ,47913,Unsexed - 1 Year         ,2017,700
15409,4,2017-11-11T00:00:00.000Z,12 1/2 ST NW ,47914,Unsexed - 1 Year         ,2017,100
15410,4,2023-02-08T00:00:00.000Z,WAYNE AVE ,47915,Unsexed - 1 Year         ,2017,2200
15411,4,2023-02-08T00:00:00.000Z,WAYNE AVE ,47916,Unsexed - 1 Year         ,2017,2200
15412,4,2023-02-08T00:00:00.000Z,WAYNE AVE ,47917,Unsexed - 1 Year         ,2017,2200
15413,4,2019-08-15T00:00:00.000Z,ARLINGTON BLVD ,47918,Unsexed - 1 Year         ,2017,2100
15414,4,2020-02-18T00:00:00.000Z,MEADOWBROOK HEIGHTS RD ,47919,Unsexed - 1 Year         ,2017,1800
15415,4,2019-08-17T00:00:00.000Z,BIRDWOOD CT ,47920,Unsexed - 1 Year         ,2017,100
